DrugID	TargetID
D02KSN	T15745
D0J8BD	T53585
D0T2DP	T81850
D0T2NE	T55398
D0T2NE	T63846
D0M4UK	T76685
D00AQR	T82720
D00AQR	T92803
D01JZV	T85228
D02OPG	T23499
D03AGD	T68782
D08UDC	T72595
D08UDC	T76414
D08UDC	T22285
D08UDC	T56588
D08UDC	T62276
D0F5ZW	T62276
D0F5ZW	T22285
D0F5ZW	T56588
D0F5ZW	T72595
D0F5ZW	T76414
D0KO6Y	T72595
D0KO6Y	T76414
D0KO6Y	T56588
D0KO6Y	T22285
D0KO6Y	T62276
D02QTE	T99347
D0VY2Z	T67818
D0YN1A	T03500
D09ZPM	T40556
D09ZPM	T41145
D07HET	T15745
D04ZIV	T63846
D04ZIV	T55398
D0M1QJ	T81850
D01UNE	T73180
D0Q0YV	T97589
D0Q0YV	T35283
D0T9WZ	T39677
D0T9WZ	T40332
D06GTS	T39677
D06GTS	T40332
D04WHO	T23714
D04TIS	T86528
D0LT7Y	T81850
D06FRE	T53585
D0O2FD	T53585
D0T4PL	T53585
D0R8YV	T53585
D0RJ8J	T01255
D0RJ8J	T08198
D0RJ8J	T81358
D0N3LC	T27577
D0N3LC	T81358
D0G6DH	T22274
D01EVE	T40556
D0GC5Y	T70633
D0BL0O	T09185
D0BL0O	T57700
D06FFZ	T47101
D0W6HI	T32973
D09TKC	T81850
D0WG7H	T81850
D0YQ8V	T12126
D0T8NU	T70977
D0T8NU	T49898
D0T8NU	T63682
D0T8NU	T81358
D0T8NU	T70176
D0T8NU	T44458
D0I9PF	T37154
D0G2QW	T53585
D0K5UF	T16993
D0K5UF	T56418
D0K5UF	T47657
D0K5UF	T84703
D0K5UF	T29083
D0K5UF	T69128
D0E5UQ	T33584
D0E5UQ	T42392
D00ZKW	T72595
D00ZKW	T76414
D00ZKW	T62276
D00ZKW	T22285
D00ZKW	T56588
D05YZC	T28330
D05YNT	T60693
D05YNT	T47768
D0D2ZH	T62276
D01ODR	T64977
D02KVB	T59328
D0H3UI	T59328
D0E3NT	T83904
D0U3WQ	T59102
D0Q0IR	T82146
D0Q0IR	T61657
D0Q0IR	T94085
D0FH7B	T29500
D07WQV	T76198
D07WQV	T18876
D0J9PG	T15497
D0J9PG	T85467
D0J9PG	T38529
D0J9PG	T68782
D04JKL	T27137
D0K8NO	T26623
D05APZ	T71266
D05APZ	T67619
D05APZ	T94621
D0Q1HF	T50594
D0M9BZ	T53585
D02PVD	T86528
D0U4SG	T23714
D0SH0M	T95923
D09HKR	T81850
D09OKU	T65864
D0J1JB	T94201
D00QFL	T81850
D00VMO	T53585
D0PP6Y	T80975
D0PP6Y	T49989
D0PP6Y	T12091
D0PP6Y	T36959
D0PP6Y	T60213
D02TIT	T53585
D06BIF	T53585
D0F2MP	T53389
D0F2MP	T49989
D0F2MP	T12091
D0F2MP	T47594
D0F2MP	T36959
D0F2MP	T60213
D09TKN	T53585
D05NEC	T53389
D05NEC	T12091
D05NEC	T60213
D05NEC	T36959
D05NEC	T47594
D0U9LD	T86528
D00YIS	T81850
D07XWC	T09133
D07XWC	T70840
D02BXJ	T89747
D02BXJ	T57278
D02BXJ	T53524
D02BXJ	T92144
D02BXJ	T60631
D02BXJ	T28413
D02BXJ	T57006
D0C2GE	T74312
D0C2GE	T07303
D0C2GE	T59102
D0C2GE	T47101
D0C2GE	T03279
D0C2GE	T46000
D0C2GE	T53524
D0C2GE	T57700
D0C2GE	T80975
D0C2GE	T80782
D0C2GE	T85943
D0A7GO	T45287
D0Q1XK	T81850
D02ITS	T53585
D0O2RX	T40556
D0K1MB	T53585
D0P6JS	T70176
D0P6JS	T63851
D0P6JS	T49898
D0P6JS	T85799
D0T5VB	T66396
D08RSU	T86679
D08RSU	T92072
D07OOI	T55959
D02EMH	T01777
D00SEC	T64553
D00SEC	T07087
D00SEC	T70176
D02XHC	T85250
D02XHC	T49898
D02XHC	T70176
D02XHC	T20973
D0O9GJ	T65116
D04VNS	T79961
D0I4PC	T79961
D00YUX	T79961
D06PXY	T16691
D0H4VB	T13075
D0H4VB	T87109
D0H4VB	T82773
D00OPO	T81850
D06UKS	T74312
D06UKS	T07279
D06UKS	T29728
D06UKS	T50594
D06UKS	T16596
D01PKC	T39380
D0B9EV	T81850
D04VPH	T34296
D0G4CS	T16188
D0G4CS	T56418
D0G4CS	T85435
D0OF1X	T81850
D0K6SD	T11487
D0E9TE	T81850
D0W5HL	T11487
D06BDC	T53389
D06BDC	T49989
D00MJG	T11487
D0EW9J	T36581
D0EW9J	T29754
D0EW9J	T21307
D08CSK	T86528
D0H5BG	T67272
D00SDQ	T01280
D00EMH	T87981
D00EMH	T79307
D00EMH	T40474
D00EMH	T98539
D0G4ZT	T81850
D0X3TF	T87670
D05QBZ	T57700
D05QBZ	T53524
D05QBZ	T59102
D0G2JG	T86679
D0G2JG	T92072
D0C2JS	T40556
D06PHE	T99402
D06PHE	T77548
D0TU7I	T36059
D0A2SY	T07806
D0A2SY	T11072
D0F5WV	T05849
D0E9SR	T26500
D08URY	T76213
D0O8AK	T77548
D0O8AK	T62820
D0O8AK	T61243
D0O8AK	T55956
D0IT5D	T62390
D0IT5D	T78915
D0IT5D	T85915
D05NKG	T49898
D05NKG	T70977
D07OXC	T40474
D05BKG	T10735
D01HST	T89697
D09AFM	T16808
D0N8WR	T89772
D01BTV	T85309
D0G2GA	T20973
D0G2GA	T70176
D0G2GA	T49898
D0MC9C	T22274
D0O7AS	T53585
D0Z5HX	T92076
D07QAX	T53585
D08SOE	T09572
D0U9GN	T81850
D06CXU	T82720
D06CXU	T46685
D06CXU	T73725
D06CXU	T92803
D06CXU	T98225
D02MNM	T97537
D02MNM	T72849
D02MNM	T65818
D0MA8Q	T81850
D0NL4R	T97917
D03BJF	T90553
D03BJF	T04361
D03BJF	T63024
D0Q3FY	T12837
D00KPR	T96862
D06HNA	T53585
D06PMR	T81850
D08HFG	T97016
D08HFG	T44458
D0TU7I	T92072
D0TU7I	T86679
D06BAU	T58992
D06BAU	T47768
D0MZ2A	T47768
D0N2WK	T87023
D0G7NW	T32060
D0G7NW	T78709
D0G7NW	T79062
D0G7NW	T83813
D06PWI	T95913
D08JNK	T66237
D0M4QM	T66237
D0M4QM	T59881
D0M4QM	T84486
D0M4QM	T79232
D04JXX	T66237
D04JXX	T59881
D04JXX	T79232
D0N9UZ	T61243
D0N9UZ	T55956
D0N9UZ	T62820
D07COG	T62276
D07COG	T22285
D07COG	T56588
D07COG	T76414
D07COG	T72595
D0A3DE	T02728
D0U8OK	T83813
D0U8OK	T31204
D0GP1I	T41580
D0GP1I	T01777
D0E6JS	T98275
D0E6JS	T16902
D07GAU	T96862
D0J0IY	T15610
D0B2PW	T12475
D0OF2J	T92640
D01IGU	T60366
D09XAM	T22939
D0Z4GJ	T93515
D09SFJ	T93515
D03DNV	T57421
D0N2UF	T86161
D0E4YW	T46937
D0Q4TA	T54156
D08SLS	T77913
D08HFG	T81358
D05YUT	T53585
D00EYY	T11487
D0M8SY	T11487
D0FD8Q	T53585
D03LRN	T96862
D0A7FI	T81850
D0C9LF	T86528
D09ATQ	T81850
D0K7GL	T81850
D03UYO	T04902
D0IZ8M	T12499
D0IZ8M	T73694
D0US9O	T08391
D0US9O	T62460
D0US9O	T23172
D03WJG	T54156
D0E7RI	T72841
D0R1FP	T53585
D04TPA	T51565
D04TPA	T16596
D04TPA	T97149
D04TPA	T53952
D0G2QG	T40103
D0G2QG	T11388
D02NNT	T44387
D02NNT	T08391
D02NNT	T91331
D02NNT	T51076
D02NNT	T23172
D02NNT	T60631
D03EAN	T53585
D0N8CN	T08391
D08IXN	T58992
D01CSM	T59881
D0T3IH	T24983
D0T3IH	T67162
D0T3IH	T32060
D0K6ZA	T86679
D0A4MK	T86679
D0A4MK	T92072
D0X5PJ	T86679
D0MR1B	T75797
D0Q9GL	T92072
D0Q9GL	T86679
D06GOE	T86679
D0Y8LD	T86679
D0J4EZ	T86679
D06GTI	T86679
D07FZA	T92072
D07FZA	T86679
D0N7AJ	T74312
D0N7AJ	T60631
D0N7AJ	T80975
D0N7AJ	T57700
D0L5RY	T11011
D0V5ZP	T09572
D0V5ZP	T70539
D05QNV	T36059
D05QNV	T92072
D05QNV	T86679
D00PXO	T97155
D00PXO	T97196
D0RA8F	T53585
D04CUA	T69612
D04CUA	T40474
D02DQT	T53350
D08RZB	T31406
D08RZB	T17980
D08RZB	T49925
D08RZB	T74307
D08RZB	T12499
D08RZB	T85943
D08RZB	T23172
D06MYN	T86528
D0H8WY	T40694
D0C3KE	T49102
D0J6XI	T41145
D0J6XI	T40556
D07UFK	T90648
D0KK6A	T16891
D0RN8T	T81850
D06HVH	T82262
D06HVH	T16596
D06HVH	T50594
D0IU6I	T05849
D0Z1LY	T78709
D0M7HH	T46937
D0J9FK	T36059
D02VGM	T67684
D0Z7EA	T41580
D0Z7EA	T01777
D0Z7EA	T31204
D0V2PB	T16691
D0H3YR	T78709
D08KLH	T01777
D08KLH	T41580
D0NA5S	T23499
D03VBJ	T42392
D03VBJ	T96235
D03VBJ	T62391
D03VBJ	T33584
D0U8VY	T77764
D0U8VY	T97592
D0Q3EW	T97592
D03JDL	T57943
D0M3HZ	T09572
D02TSN	T97155
D04LBV	T87024
D0OP3D	T08391
D0MH1X	T51076
D0MH1X	T84703
D0O7LU	T64977
D0O7LU	T56418
D0VK7M	T84780
D0VK7M	T81892
D0VK7M	T35173
D0V8GX	T66505
D06HVH	T60003
D09MLQ	T03500
D0X8BU	T57278
D0X8BU	T72732
D0X8BU	T58266
D0X8BU	T28418
D0X8BU	T08647
D0X8BU	T18474
D0X8BU	T49507
D0X8BU	T28413
D0X8BU	T70234
D0X8BU	T56121
D0X8BU	T57006
D0X8BU	T02446
D0X8BU	T73756
D04BPQ	T36935
D0R8NC	T81850
D0Y7HC	T08298
D01APA	T46937
D0G9LW	T81850
D0O6OH	T71367
D0O6OH	T62431
D0K8YD	T99340
D0ZD1B	T81850
D09BXA	T20953
D0F9DD	T20953
D0V0KA	T51282
D0V0KA	T39698
D0V0KA	T06093
D0V0KA	T30829
D01CTM	T13616
D08MXD	T69485
D08MXD	T73482
D0PX3G	T09572
D05EQG	T02551
D05EQG	T24983
D05EQG	T67162
D0K5UI	T68876
D0N3DD	T55959
D0W4JC	T86679
D09FOQ	T99816
D02NSY	T52921
D08WBB	T99954
D09JQU	T74238
D09JQU	T71192
D05CNT	T71192
D05CNT	T74238
D0I4FP	T95682
D0I4FP	T15745
D03QTH	T99802
D0N3RM	T47094
D0VX9R	T59493
D01UWZ	T11487
D0IY3E	T11487
D0YI1Z	T09133
D04TLI	T32590
D04TLI	T62431
D04TLI	T68163
D04TLI	T12499
D0XN1T	T81850
D0JP7S	T20953
D0P4YY	T20953
D05GSF	T50224
D0JR3W	T83009
D0JR3W	T89747
D08NMS	T31391
D00ERW	T80782
D00ERW	T44387
D00ERW	T62449
D0VI2A	T77997
D0ME9B	T97592
D0ME9B	T62449
D0ME9B	T77764
D0J9DY	T53585
D09AID	T29083
D09AID	T95878
D09AID	T28043
D09AID	T28713
D01XZI	T77913
D05UYC	T06064
D0NB4Q	T87023
D0Z6BO	T87023
D0I7RF	T87023
D0J6WM	T87023
D0AO5D	T02703
D02RRY	T15514
D05GMB	T80975
D0T3AT	T86399
D06GFZ	T10670
D0SK3A	T30563
D02RQP	T46521
D0R6JG	T17143
D0U3NI	T03279
D07MTB	T67818
D0E9DE	T67818
D0BU8W	T12837
D05SZH	T49898
D05SZH	T70176
D03DEJ	T94085
D09AID	T21653
D09AID	T03279
D09AID	T16993
D09AID	T56418
D0N7RK	T53585
D0NY6U	T71367
D04SPQ	T11487
D0RG1F	T11487
D0KS1Z	T11487
D02LIR	T02439
D0RO9R	T37417
D0RO9R	T04303
D0RO9R	T40474
D0J1CC	T76024
D0P0MP	T27889
D0S1ER	T53585
D0W5FM	T53585
D0Q6WP	T53585
D0ZQ3B	T53585
D07DRT	T54156
D07DRT	T65019
D0O8XW	T53585
D0L1ND	T81850
D02MEX	T53585
D0K6BI	T80526
D0X1QW	T02551
D0QW5N	T77913
D0J8OW	T62820
D0J8OW	T99347
D0J8OW	T02719
D0J8OW	T61243
D0J8OW	T27137
D0PV6G	T02551
D0PV6G	T67162
D0PC7A	T77913
D0B9TV	T77913
D01WWK	T86528
D07BKH	T97613
D0X4OP	T81850
D0S4UA	T81850
D0I1GV	T92076
D03TDN	T78656
D03TDN	T31204
D03TDN	T84117
D07GHW	T68461
D0I6YD	T86528
D0N4AH	T86528
D0E9AL	T86528
D0E3GI	T86528
D0J1XZ	T86528
D0F4NK	T86528
D0X1FT	T86528
D0X8YK	T86528
D03DCE	T81850
D0U6WB	T59328
D04ULY	T23714
D0RO9T	T53251
D00MBG	T20578
D0L0DC	T87686
D06IXI	T92640
D06IXI	T39380
D0K6BI	T51565
D0E7VO	T51076
D0E7VO	T53468
D0E7VO	T69208
D0E7VO	T49925
D0E7VO	T89747
D0E7VO	T25005
D0E7VO	T47101
D0E7VO	T04413
D0E7VO	T11317
D0E7VO	T74312
D05GWF	T53585
D0MM5G	T81850
D0KJ7C	T81850
D0G4ZG	T53585
D0O1OC	T53585
D05UQC	T53585
D0XA0N	T98022
D0F3TM	T10756
D0AP5M	T81850
D00LOL	T31543
D03BTJ	T40556
D03BTJ	T41145
D08ERD	T53892
D0J3ZK	T07806
D0J3ZK	T78709
D0A5IX	T03453
D0OH2P	T27137
D06XQX	T41195
D0S6DK	T27137
D0S6DK	T99347
D0P3XO	T27137
D0S3NS	T97613
D0G7HQ	T96862
D0O3XZ	T02703
D0K9KJ	T77913
D0SP2J	T11072
D0SP2J	T32060
D0SP2J	T16691
D0SP2J	T15571
D06RNM	T26500
D06RNM	T64765
D0O4UQ	T84780
D0O4UQ	T81892
D00XGW	T87831
D0U4VW	T46937
D02TXW	T46937
D0RG0Z	T62449
D0RG0Z	T70176
D0RG0Z	T80975
D0RG0Z	T20891
D0RG0Z	T70977
D0IX7Y	T20891
D0IX7Y	T70977
D0IX7Y	T80975
D0IX7Y	T70176
D0IX7Y	T62449
D0P6RT	T16891
D0P6RT	T67102
D0D5KZ	T12499
D0D5KZ	T63220
D0F6NZ	T23785
D0F6NZ	T70840
D0F6NZ	T09133
D0F6NZ	T49542
D0AY0F	T15068
D0R0UV	T86528
D0K0UJ	T49102
D0K0UJ	T43031
D0FC4Y	T49542
D0FC4Y	T09133
D0FC4Y	T23785
D0FC4Y	T70840
D0LE7J	T95736
D0S5OU	T01575
D01RHR	T15848
D01RHR	T74307
D01RHR	T25005
D01RHR	T99990
D01RHR	T32590
D00KMC	T81850
D0N1UU	T23606
D0N1UU	T06093
D0N1UU	T94197
D00UOI	T53585
D01YWE	T62449
D01YWE	T51282
D01YWE	T41702
D01YWE	T83202
D01YWE	T21307
D0P3XO	T99347
D0Z1WW	T77913
D0O8QJ	T78709
D0O8QJ	T07806
D05NTV	T27137
D07QQY	T48873
D0HA6Y	T59679
D00FJT	T32060
D00VRV	T79062
D00VRV	T16691
D0U8HD	T67818
D0HO1O	T01280
D0S4YV	T96862
D01GRB	T35664
D01GRB	T46937
D0M5DB	T40556
D0YL8Z	T98275
D01YTS	T41141
D0Q9XX	T53469
D0L4UV	T28213
D0C2GR	T93580
D0C2GR	T03529
D0E3CB	T01003
D0C2PD	T41145
D0C2PD	T56108
D0E1BR	T81850
D0R3MO	T18390
D0R3MO	T06093
D0R3MO	T03581
D0R3MO	T51282
D0S0XD	T23785
D0S0XD	T70840
D0S0XD	T09133
D0S0XD	T49542
D0N6AM	T20371
D0NJ5U	T53585
D0C2XT	T42048
D0C2XT	T40556
D0C2XT	T86399
D0NC8V	T84486
D0V7TH	T24836
D04BDL	T70539
D0Q2GK	T42048
D0Q2GK	T86399
D0Q2GK	T40556
D06BJG	T15848
D06BJG	T25005
D06BJG	T74307
D06BJG	T92057
D06BJG	T99990
D06BJG	T32590
D06BJG	T96788
D06BJG	T59328
D07ICD	T81850
D00XVV	T78709
D02MBV	T76685
D0G5GV	T64765
D0R6UI	T59679
D0R2JT	T51408
D03TJJ	T48873
D01KNZ	T86679
D0Z4SS	T05849
D03YLQ	T01777
D03YLQ	T29500
D04LMF	T12475
D00TWV	T74456
D0H8KI	T89213
D02NWL	T30985
D03ECU	T64765
D04PHG	T92076
D0M9RF	T87831
D0R9ZY	T86528
D0X6LZ	T62390
D08QCI	T53892
D0P9BM	T62193
D0CI3A	T62390
D0Z8PT	T20053
D0Z8PT	T62449
D0Z8PT	T10375
D0Y6WJ	T82146
D0J4ON	T58449
D0J4ON	T89361
D0J4ON	T70977
D03YVL	T49898
D07OCA	T80782
D07OCA	T49898
D07OCA	T70176
D0R5FH	T20973
D0R5FH	T49898
D0R5FH	T70977
D0P2WA	T49898
D0P2WA	T70176
D04WFN	T20973
D04WFN	T70176
D04WFN	T58449
D04WFN	T49898
D04WFN	T85799
D04WFN	T04831
D0D5HQ	T70176
D0D5HQ	T85799
D0D5HQ	T49898
D0VD8B	T85799
D0VD8B	T70176
D07HPE	T70176
D07HPE	T85799
D0Y6HD	T49031
D0IV5D	T70490
D0Q3DY	T81850
D07KJI	T81850
D07VEB	T53585
D0MU7C	T53585
D00ZJG	T53585
D0UQ6A	T53585
D02EQL	T53585
D0D7IQ	T81850
D0O3QJ	T98022
D0KF2P	T46937
D0U2CJ	T46937
D01QQD	T30219
D04DZS	T81850
D0N4BQ	T81850
D00RHH	T53585
D0G6PS	T53585
D01PAC	T47094
D0A2KN	T24983
D02ZWC	T05849
D0M2YL	T23499
D09IRF	T76198
D0LC8Z	T76198
D09KRA	T22118
D09KRA	T46828
D09NFY	T76198
D0U7TR	T86679
D08AGH	T32060
D0I2MU	T86679
D0Y3EG	T27137
D0AT5N	T09572
D04VGL	T97613
D07TXF	T68834
D0I9IB	T74456
D0D2FC	T49898
D04FNI	T39519
D0T9ZL	T93262
D04ZWF	T85250
D04ZWF	T70977
D0EM1C	T28713
D01MFT	T72841
D06LJL	T77764
D06LJL	T97592
D0TK4X	T86528
D07ZYE	T04902
D0H3TC	T40556
D0H3TC	T86399
D0I9TR	T53585
D07OQF	T31543
D06MMN	T81850
D00TIO	T53585
D0Z5BQ	T81850
D0C1NP	T15882
D0C1NP	T86385
D0C1NP	T40332
D01ZAL	T53585
D02OET	T53585
D0V4FC	T81850
D0X0GG	T53585
D07KZL	T03500
D0K1QV	T81850
D0K0UM	T72534
D00HWJ	T53612
D0L6HX	T53585
D03UVR	T47094
D05TVG	T58130
D0M0GV	T67818
D0R2JA	T84486
D09BNS	T31935
D0I0IM	T53585
D0V6DJ	T01777
D0V6DJ	T29500
D0H3KU	T07806
D0L2HK	T74456
D0D2MN	T68834
D0P8IK	T47081
D0KL1I	T31621
D0X4AL	T31621
D01CRK	T65864
D09DRF	T65864
D09DRF	T03691
D09ZZI	T65864
D0X5CM	T65864
D0QS9T	T65864
D09GQO	T65864
D08JUG	T51671
D08JUG	T64137
D05NUC	T61698
D0VS0Z	T61698
D0C7LS	T05387
D0C7LS	T66350
D0PA1G	T73471
D0O6SB	T47768
D0O6SB	T60693
D0O6SB	T58992
D02OPH	T70977
D0U7DO	T10965
D0R2BA	T26617
D04QWD	T26617
D05RSP	T26617
D02UII	T12627
D01EVI	T12627
D08ZAO	T12627
D0W9LJ	T30985
D00UDX	T62265
D08KEZ	T62073
D0I4ME	T48873
D0I4ME	T83011
D0I4ME	T83875
D0R7ZC	T48873
D0R7ZC	T83011
D0R7ZC	T55959
D0NP8A	T54156
D0NP8A	T86702
D0NP8A	T68251
D0NP8A	T34296
D06FHE	T89041
D06FHE	T13260
D0R7QY	T20401
D0R7QY	T33489
D0YN1E	T80975
D0YN1E	T80782
D0YN1E	T07303
D0M5PI	T70176
D06CDG	T73724
D0VA5V	T73724
D01UDC	T20709
D01UDC	T79961
D01UDC	T67684
D01UDC	T28893
D01UDC	T46185
D0V1IM	T61744
D07XXK	T26623
D0Z3BM	T51191
D0Z3BM	T94324
D0Z3BM	T68547
D0Z3BM	T22274
D0Z3BM	T63816
D0Z3BM	T28887
D0B1YW	T86679
D0B1YW	T77365
D0F2ME	T03500
D0F2ME	T22977
D0F2ME	T59045
D0F2ME	T82577
D0F2ME	T89529
D0F2ME	T16117
D0F2ME	T06046
D0F2ME	T20401
D0GC1Y	T16117
D0GC1Y	T06046
D08NFH	T15851
D0A1DU	T76497
D0A1DU	T54229
D0A1DU	T75517
D0BI4H	T55922
D0U7DO	T72835
D03CKG	T45299
D02PVB	T40097
D02PVB	T74977
D02PVB	T00663
D0E3KD	T00663
D01AWD	T26623
D01AWD	T98062
D0NH1Y	T40787
D02JUP	T40787
D0S0JL	T24587
D08MFC	T76012
D0L2AW	T08856
D0W3UL	T08856
D0H2CS	T08856
D0MM6L	T08856
D0SS8M	T08856
D01WPJ	T52389
D0H1BY	T52389
D07GRM	T33489
D0Y4GL	T03500
D02ECA	T03500
D06MGJ	T03500
D0K4ZP	T03500
D05OZZ	T03500
D0MY1A	T37510
D06EEJ	T49493
D0TM1Z	T49493
D0A1GE	T49493
D05QIT	T49493
D06KMP	T49493
D0F2WQ	T49493
D0F4QX	T76369
D0B1YW	T92072
D06CYG	T85943
D0B5BG	T24587
D00KFF	T28887
D00KFF	T63816
D00KFF	T68547
D00KFF	T22274
D00KFF	T51191
D00KFF	T94324
D02XJW	T17758
D00TVY	T85943
D0V8MD	T77365
D0V8MD	T86679
D0V8MD	T92072
D0V8MD	T36059
D0S7WZ	T02551
D0S7WZ	T67162
D0C9ZE	T79961
D0C9ZE	T67684
D0C9ZE	T20709
D0C9ZE	T28893
D0C9ZE	T46185
D0YY9M	T94324
D0YY9M	T51191
D08JCJ	T89534
D01ZRX	T89534
D0A8CS	T89534
D0K5LX	T89534
D00ZAJ	T89534
D0A8MD	T23499
D03KYW	T11211
D01ETZ	T22939
D01ETZ	T11211
D09CSB	T44282
D0E3SB	T82146
D0O6QU	T82146
D05DWG	T82146
D0OM2S	T82146
D0U7QA	T54229
D0U7QA	T60744
D01GMJ	T25847
D01GMJ	T53585
D0W9TD	T03500
D0M2RC	T03500
D0E4AN	T76497
D01ILH	T53489
D01ILH	T10091
D06PXR	T10091
D0I2IS	T10091
D0NW6E	T10091
D0U0GE	T70176
D0W0PF	T70176
D0R1FT	T70176
D0I9VN	T70176
D0MK6D	T70176
D0KH5T	T70176
D0CC0B	T70176
D03BZV	T70176
D0P7RO	T70176
D0QI7H	T70176
D07SGT	T70176
D0D3HB	T70176
D01LPG	T70176
D07ODE	T70176
D0Y6DX	T70176
D0I1SZ	T70176
D0ZH0I	T30081
D0R6DT	T44011
D0W5CR	T44011
D0Z5TV	T58921
D0SZ4T	T58921
D0E5HC	T58921
D0H4US	T58921
D06MDX	T58921
D0J3UU	T58921
D0C8KC	T75498
D08AHA	T89529
D0M7QA	T20401
D09CSP	T20401
D00ZUQ	T20401
D0A8ZM	T36806
D00SJT	T20401
D07QHM	T20401
D07RZN	T20401
D0D6UL	T20401
D0U7GL	T20401
D0S6GK	T20401
D04XMZ	T20401
D0B8CU	T20401
D0S7NH	T20401
D0L4KE	T20401
D0XX9C	T20401
D05DFJ	T20401
D0KK4F	T20401
D0YY9M	T28887
D0YY9M	T63816
D0YY9M	T22274
D0YY9M	T68547
D07LRJ	T02551
D07LRJ	T16691
D07LRJ	T22118
D07LRJ	T32060
D07LRJ	T78709
D07LRJ	T24983
D07LRJ	T79062
D07LRJ	T67162
D07LRJ	T83813
D05MJU	T83369
D04XNH	T20709
D04XNH	T67684
D04XNH	T28893
D04XNH	T46185
D0AX7B	T28887
D0AX7B	T68547
D0AX7B	T22274
D0AX7B	T63816
D0AX7B	T94324
D0AX7B	T51191
D0P3AU	T26623
D0R3MB	T26623
D0U8DW	T86679
D0U8DW	T77365
D0U8DW	T92072
D0EQ4T	T28226
D0Q5FV	T28265
D08VGM	T07663
D0R6MT	T02001
D0R6MT	T07663
D0R6MT	T77400
D00ICA	T73756
D00ICA	T79798
D00ICA	T00663
D00ICA	T48069
D00ICA	T85733
D00ICA	T63083
D00ICA	T12499
D00ICA	T70977
D00ICA	T57278
D0T5MO	T44011
D0G6JM	T61657
D0V2MR	T89034
D0K7WW	T96014
D06UGK	T96014
D02HAL	T96014
D0Z8VP	T84631
D0PG5D	T75498
D09WYY	T30081
D04BBF	T30081
D01GLG	T30081
D0R6GQ	T12627
D0KC2Z	T96014
D0R6JE	T59230
D0M8HC	T20401
D0OT2H	T20401
D0N8RD	T20401
D0O0HT	T20401
D0S5LS	T20401
D09HNP	T20401
D06CGS	T20401
D08CNG	T20401
D0A2PD	T20401
D09LMH	T20401
D01EEM	T20401
D0A7ZH	T20401
D0LC0F	T20401
D04NSN	T20401
D0B8TJ	T77546
D04TMV	T59230
D0OK8N	T89529
D07DNK	T89529
D0O8PQ	T89529
D03NTG	T89529
D0Y5SB	T89529
D0Y1RO	T89529
D0XB7H	T89529
D0E0BU	T89529
D08GDJ	T89529
D06NGA	T89529
D04HWJ	T94309
D00CWN	T80896
D00CWN	T89534
D0A2FM	T26623
D04WPM	T15334
D0M2ZE	T24983
D0M2ZE	T67162
D0M2ZE	T78709
D0M2ZE	T02551
D00EPD	T26623
D02WZA	T26623
D0N0TS	T94324
D0N0TS	T51191
D0N0TS	T28887
D0N0TS	T96014
D0N0TS	T22274
D0N0TS	T68547
D0N0TS	T63816
D0OZ4C	T26623
D0IB8C	T26623
D0O9KV	T26623
D05FEJ	T94324
D05FEJ	T51191
D05FEJ	T22274
D05FEJ	T68547
D06IEN	T82577
D06IEN	T84173
D0N0YX	T16308
D0N0YX	T94033
D01OHV	T78198
D0I8JJ	T78198
D04LUI	T78198
D0J0HK	T78198
D04JOV	T78198
D03HVE	T78198
D07BNM	T78198
D0F7DM	T78198
D08TGC	T78198
D0N2LE	T78198
D05TEW	T59045
D0L5IN	T59045
D02TVS	T10091
D07KZA	T65200
D0R6JE	T44011
D0R6JE	T62265
D0R6JE	T37046
D0R6JE	T44282
D0R6JE	T92777
D0R6JE	T53585
D0R6JE	T68698
D0R6JE	T30803
D0R6JE	T89360
D0R6JE	T59445
D0R6JE	T96014
D0NV2V	T20514
D0A1PW	T20514
D05QCG	T94788
D03NOU	T94788
D0L9XR	T31391
D07VDJ	T31391
D0D9ON	T31391
D03FDC	T31391
D0W4GM	T31391
D09MVE	T31391
D04TBJ	T40276
D0XU7N	T89918
D0G8HM	T35734
D0D7ID	T35734
D07MHZ	T35734
D0B4CV	T35734
D0TS7G	T35734
D09WQW	T35734
D00FPT	T48614
D0V6DE	T36557
D0P7KP	T13057
D01HNP	T63484
D05FEJ	T63816
D05FEJ	T28887
D0GR5L	T30687
D0GR5L	T46521
D0GR5L	T22939
D0GR5L	T72168
D0H3NA	T41580
D0H3NA	T92609
D0H3NA	T53381
D0H3NA	T29500
D0H3NA	T11448
D0V7OO	T11072
D0KQ9H	T07806
D0KQ9H	T11072
D0A9HM	T89034
D0R2TU	T64765
D05HNB	T30563
D05HNB	T59626
D02IPX	T66665
D0V9FZ	T06046
D0X5QJ	T06046
D0X5QJ	T16117
D0X5QJ	T02703
D0AO5D	T06046
D0AO5D	T16117
D03RGI	T06046
D01ILO	T06046
D02RNH	T06046
D0FK0A	T06046
D0Z3JI	T06046
D06YEV	T06046
D06YEV	T26623
D0N5LD	T06046
D02ELA	T06046
D0P6IL	T06046
D03EBE	T06046
D08TGY	T82078
D08TGY	T06046
D0F8VS	T06046
D0J1LO	T06046
D09TVP	T98933
D09TVP	T06046
D09TVP	T85616
D0W7LK	T06046
D0L5WS	T77236
D0B5IL	T77236
D0T0IX	T77236
D0X5ZA	T42822
D00GJZ	T42822
D0A0GD	T52382
D0A0GD	T81443
D0X4EB	T26617
D01GGU	T18477
D05UTX	T18477
